+-----------+--------------+------------+-------------+--+------------+
|    130    |  0.02288818  | 0.35762787 |  0.84161758 |  | 2.39968300 |
|    131    |  0.02288818  | 0.35905838 |  0.84209442 |  | 2.40230560 |
|    132    |  0.02241135  | 0.36191940 |  0.83971024 |  | 2.40492821 |
|    133    |  0.02241135  | 0.36120415 |  0.84185600 |  | 2.40302086 |
|    134    |  0.02241135  | 0.35881996 |  0.83613396 |  | 2.39896774 |
|    135    |  0.02598763  | 0.35524368 |  0.84233284 |  | 2.39872932 |
|    136    |  0.02264977  | 0.36048889 |  0.84137917 |  | 2.40468979 |
|    137    |  0.02241135  | 0.35643578 |  0.83470345 |  | 2.38990784 |
|    138    |  0.02217293  | 0.35595894 |  0.84185600 |  | 2.39539146 |
|    139    |  0.02193451  | 0.36096573 |  0.83971024 |  | 2.40039825 |
|    140    |  0.02288818  | 0.35834312 |  0.84447861 |  | 2.41613388 |
|    141    |  0.02336502  | 0.36120415 |  0.85735321 |  | 2.67314911 |
|    142    |  0.02837181  | 0.37002563 |  0.84137917 |  | 2.42257118 |
|    143    |  0.02408028  | 0.35667419 |  0.83446503 |  | 2.39253044 |
|    144    |  0.02288818  | 0.35476685 |  0.84090233 |  | 2.38871574 |
|    145    |  0.02384186  | 0.36025047 |  0.83827972 |  | 2.39396095 |
|    146    |  0.02312660  | 0.35214424 |  0.89406967 |  | 2.44402885 |
|    147    |  0.04053116  | 0.44465065 |  0.84209442 |  | 2.50601768 |
|    148    |  0.02431870  | 0.36287308 |  0.83971024 |  | 2.40230560 |
|    149    |  0.02384186  | 0.35667419 |  0.82826614 |  | 2.38585472 |
|    150    |  0.02312660  | 0.35285950 |  0.83851814 |  | 2.38418579 |
|    151    |  0.02288818  | 0.35953522 |  0.83827972 |  | 2.39253044 |
|    152    |  0.02264977  | 0.35452843 |  0.85330009 |  | 2.40445137 |
|    153    |  0.04959106  | 0.49042702 |  0.84185600 |  | 2.55799294 |
|    154    |  0.02455711  | 0.36191940 |  0.84018707 |  | 2.40111351 |
|    155    |  0.02336502  | 0.35595894 |  0.83494186 |  | 2.39467621 |
|    156    |  0.02455711  | 0.35715103 |  0.83899498 |  | 2.40135193 |
|    157    |  0.02288818  | 0.37169456 |  0.83923340 |  | 2.40945816 |
|    158    |  0.02264977  | 0.35715103 |  0.83875656 |  | 2.39205360 |
|    159    |  0.02264977  | 0.35643578 |  0.84543228 |  | 2.55703926 |
|    160    |  0.02455711  | 0.35953522 |  0.83303452 |  | 2.38728523 |
|    161    |  0.02241135  | 0.35333633 |  0.83589554 |  | 2.38561630 |
|    162    |  0.02360344  | 0.36025047 |  0.88500977 |  | 2.44069099 |
|    163    |  0.02670288  | 0.37240982 |  0.84137917 |  | 2.42495537 |
|    164    |  0.02384186  | 0.36048889 |  0.84090233 |  | 2.39872932 |
|    165    |  0.02336502  | 0.36597252 |  0.85401535 |  | 2.54559517 |
|    166    |  0.02574921  | 0.36430359 |  0.83804131 |  | 2.40302086 |
|    167    |  0.02288818  | 0.35619736 |  0.84018707 |  | 2.39682198 |
|    168    |  0.02336502  | 0.35953522 |  0.83947182 |  | 2.39396095 |
|    169    |  0.02264977  | 0.35858154 |  0.83708763 |  | 2.40516663 |
|    170    |  0.02288818  | 0.35452843 |  0.83732605 |  | 2.38490105 |
|    171    |  0.02264977  | 0.35810471 |  0.94342232 |  | 2.49385834 |
|    172    |  0.04267693  | 0.36811829 |  0.84090233 |  | 2.42638588 |
|    173    |  0.02408028  | 0.35524368 |  0.83374977 |  | 2.39539146 |
|    174    |  0.02384186  | 0.36191940 |  0.83494186 |  | 2.39467621 |
|    175    |  0.02312660  | 0.35619736 |  0.83565712 |  | 2.39872932 |
|    176    |  0.02264977  | 0.35667419 |  0.83708763 |  | 2.39062309 |
|    177    |  0.02264977  | 0.36334991 |  0.84114075 |  | 2.40325928 |
|    178    |  0.02264977  | 0.35977364 |  0.84400177 |  | 2.57372856 |
|    179    |  0.02408028  | 0.36239624 |  0.84400177 |  | 2.41494179 |
|    180    |  0.02288818  | 0.36549568 |  0.84447861 |  | 2.41398811 |
|    181    |  0.02264977  | 0.35834312 |  0.83708763 |  | 2.40206718 |
|    182    |  0.02264977  | 0.35715103 |  0.84424019 |  | 2.45523453 |
|    183    |  0.02431870  | 0.36263466 |  0.83661079 |  | 2.39753723 |
|    184    |  0.02288818  | 0.35643578 |  0.84686279 |  | 2.44140625 |
|    185    |  0.02455711  | 0.41222572 |  0.83804131 |  | 2.59637833 |
|    186    |  0.02431870  | 0.36334991 |  0.84161758 |  | 2.40397453 |
|    187    |  0.02336502  | 0.35905838 |  0.83231926 |  | 2.39682198 |
|    188    |  0.02264977  | 0.35929680 |  0.83684921 |  | 2.38728523 |
|    189    |  0.02264977  | 0.36025047 |  0.83780289 |  | 2.40659714 |
|    190    |  0.02264977  | 0.35834312 |  0.87976456 |  | 2.43949890 |
|    191    |  0.02837181  | 0.36692619 |  0.84018707 |  | 2.41422653 |
|    192    |  0.02360344  | 0.36454201 |  0.84114075 |  | 2.40397453 |
|    193    |  0.02336502  | 0.35667419 |  0.83804131 |  | 2.39109993 |
|    194    |  0.02288818  | 0.36215782 |  0.83661079 |  | 2.39157677 |
|    195    |  0.02241135  | 0.35572052 |  0.83732605 |  | 2.39896774 |
|    196    |  0.02241135  | 0.36191940 |  0.88858604 |  | 2.44903564 |
|    197    |  0.02884865  | 0.37240982 |  0.84400177 |  | 2.43186951 |
|    198    |  0.02288818  | 0.36168098 |  0.83518028 |  | 2.40325928 |
|    199    |  0.02288818  | 0.35786629 |  0.84018707 |  | 2.39586830 |
|    200    |  0.02360344  | 0.36239624 |  0.83827972 |  | 2.39682198 |
|    201    |  0.02264977  | 0.35619736 |  0.83971024 |  | 2.39253044 |
|    202    |  0.02312660  | 0.35500526 |  0.83708763 |  | 2.38513947 |
|    203    |  0.02217293  | 0.37741661 |  0.84066391 |  | 2.42090225 |
|    204    |  0.02360344  | 0.35738945 |  0.84137917 |  | 2.39515305 |
|    205    |  0.02312660  | 0.36120415 |  0.83565712 |  | 2.39729881 |
|    206    |  0.02241135  | 0.35643578 |  0.83065033 |  | 2.39038467 |
|    207    |  0.02241135  | 0.35429001 |  0.83827972 |  | 2.39253044 |
|    208    |  0.02264977  | 0.36406517 |  0.84042549 |  | 2.40302086 |
|    209    |  0.02217293  | 0.35643578 |  0.83804131 |  | 2.39825249 |
|    210    |  0.02193451  | 0.35095215 |  0.85210800 |  | 2.39181519 |
|    211    |  0.02360344  | 0.35548210 |  0.82278252 |  | 2.36105919 |
|    212    |  0.02551079  | 0.34713745 |  0.81276894 |  | 2.32720375 |
|    213    |  0.02169609  | 0.34546852 |  0.80633163 |  | 2.31289864 |
|    214    |  0.02145767  | 0.34427643 |  0.79870224 |  | 2.29787827 |
|    215    |  0.02145767  | 0.34093857 |  0.79607964 |  | 2.27546692 |
|    216    |  0.02145767  | 0.33664703 |  0.78201294 |  | 2.27046013 |
|    217    |  0.02145767  | 0.33903122 |  0.78201294 |  | 2.24208832 |
|    218    |  0.02074242  | 0.33044815 |  0.77390671 |  | 2.21085548 |
|    219    |  0.02050400  | 0.32734871 |  0.79560280 |  | 2.22587585 |
|    220    |  0.02360344  | 0.33187866 |  0.75697899 |  | 2.18129158 |
|    221    |  0.02074242  | 0.32353401 |  0.75149536 |  | 2.16126442 |
|    222    |  0.02002716  | 0.34880638 |  0.77152252 |  | 2.25281715 |
|    223    |  0.02741814  | 0.42939186 |  0.74839592 |  | 2.26688385 |
|    224    |  0.02264977  | 0.32305717 |  0.74529648 |  | 2.14028358 |
|    225    |  0.02408028  | 0.32210350 |  0.74577332 |  | 2.13861465 |
|    226    |  0.02074242  | 0.31900406 |  0.74505806 |  | 2.12693214 |
|    227    |  0.02002716  | 0.32353401 |  0.74863434 |  | 2.14290619 |
|    228    |  0.02074242  | 0.31995773 |  0.74672699 |  | 2.13837624 |
|    229    |  0.02026558  | 0.32138824 |  0.75268745 |  | 2.15435028 |
|    230    |  0.02026558  | 0.32258034 |  0.75292587 |  | 2.29549408 |
|    231    |  0.02169609  | 0.32043457 |  0.75030327 |  | 2.14385986 |
|    232    |  0.02121925  | 0.32186508 |  0.74672699 |  | 2.13551521 |
|    233    |  0.02026558  | 0.32043457 |  0.71644783 |  | 2.08401680 |
|    234    |  0.01978874  | 0.30493736 |  0.74481964 |  | 2.08926201 |
|    235    |  0.02145767  | 0.31805038 |  0.72622299 |  | 2.09689140 |
|    236    |  0.01978874  | 0.31447411 |  0.74720383 |  | 2.09736824 |
|    237    |  0.01955032  | 0.31995773 |  0.75578690 |  | 2.18319893 |
|    238    |  0.02193451  | 0.31685829 |  0.74458122 |  | 2.13789940 |
|    239    |  0.02074242  | 0.32305717 |  0.74386597 |  | 2.13646889 |
|    240    |  0.02002716  | 0.30589104 |  0.73003769 |  | 2.06446648 |
|    241    |  0.02002716  | 0.31280518 |  0.74720383 |  | 2.10452080 |
|    242    |  0.02098083  | 0.32687187 |  0.71525574 |  | 2.10189819 |
|    243    |  0.01931190  | 0.30589104 |  0.74267387 |  | 2.08258629 |
|    244    |  0.02002716  | 0.32997131 |  0.74648857 |  | 2.18081474 |
|    245    |  0.02098083  | 0.31495094 |  0.72336197 |  | 2.06422806 |
|    246    |  0.02026558  | 0.30851364 |  0.73361397 |  | 2.08902359 |
|    247    |  0.02026558  | 0.30899048 |  0.72431564 |  | 2.08067894 |
|    248    |  0.01955032  | 0.30827522 |  0.72503090 |  | 2.07424164 |
|    249    |  0.01931190  | 0.31304359 |  0.72121620 |  | 2.06971169 |
|    250    |  0.02813339  | 0.30946732 |  0.73099136 |  | 2.07543373 |
|    251    |  0.01955032  | 0.30970573 |  0.73099136 |  | 2.08711624 |
|    252    |  0.01955032  | 0.31137466 |  0.72574615 |  | 2.07519531 |
|    253    |  0.01955032  | 0.30994415 |  0.72121620 |  | 2.07734108 |
|    254    |  0.01978874  | 0.30708313 |  0.73099136 |  | 2.08091736 |
|    255    |  0.01955032  | 0.31113625 |  0.72741508 |  | 2.08044052 |
|    256    |  0.01931190  | 0.31113625 |  0.72503090 |  | 2.08115578 |
|    257    |  0.01978874  | 0.30875206 |  0.73075294 |  | 2.08210945 |
|    258    |  0.01955032  | 0.30827522 |  0.74553490 |  | 2.10881233 |
|    259    |  0.01978874  | 0.32639503 |  0.71668625 |  | 2.07614899 |
|    260    |  0.01931190  | 0.31185150 |  0.72932243 |  | 2.09331512 |
|    261    |  0.02074242  | 0.30827522 |  0.73051453 |  | 2.08377838 |
|    262    |  0.01978874  | 0.30970573 |  0.73122978 |  | 2.07996368 |
|    263    |  0.02002716  | 0.31495094 |  0.72431564 |  | 2.08568573 |
|    264    |  0.02002716  | 0.30851364 |  0.73003769 |  | 2.08544731 |
|    265    |  0.01955032  | 0.31042099 |  0.73218346 |  | 2.08210945 |
|    266    |  0.01931190  | 0.30684471 |  0.73051453 |  | 2.07567215 |
|    267    |  0.01955032  | 0.31304359 |  0.73051453 |  | 2.09331512 |
|    268    |  0.02384186  | 0.30875206 |  0.73146820 |  | 2.08091736 |
|    269    |  0.01955032  | 0.31161308 |  0.75483322 |  | 2.10881233 |
|    270    |  0.02050400  | 0.46205521 |  0.76103210 |  | 2.71868706 |
|    271    |  0.02503395  | 0.33140182 |  0.71454048 |  | 2.12979317 |
|    272    |  0.02121925  | 0.30875206 |  0.73719025 |  | 2.09045410 |
|    273    |  0.02074242  | 0.31542778 |  0.73385239 |  | 2.11715698 |
|    274    |  0.02050400  | 0.31208992 |  0.72216988 |  | 2.06995010 |
|    275    |  0.02002716  | 0.31018257 |  0.72097778 |  | 2.06565857 |
|    276    |  0.02002716  | 0.31232834 |  0.72908401 |  | 2.07757950 |
|    277    |  0.02026558  | 0.30636787 |  0.73051453 |  | 2.06804276 |
|    278    |  0.02026558  | 0.31304359 |  0.72264671 |  | 2.07233429 |
|    279    |  0.02002716  | 0.31232834 |  0.72574615 |  | 2.08353996 |
|    280    |  0.01978874  | 0.31638145 |  0.73480606 |  | 2.11143494 |
|    281    |  0.01931190  | 0.30946732 |  0.72097778 |  | 2.05135345 |
|    282    |  0.01955032  | 0.31638145 |  0.72360039 |  | 2.07281113 |
|    283    |  0.01955032  | 0.31065941 |  0.72121620 |  | 2.06851959 |
|    284    |  0.01978874  | 0.30517578 |  0.72932243 |  | 2.07018852 |
|    285    |  0.02002716  | 0.31018257 |  0.73194504 |  | 2.08163261 |
|    286    |  0.01978874  | 0.31375885 |  0.72002411 |  | 2.06637383 |
|    287    |  0.01955032  | 0.30732155 |  0.72288513 |  | 2.06685066 |
|    288    |  0.01978874  | 0.30779839 |  0.72813034 |  | 2.07138062 |
|    289    |  0.02026558  | 0.30875206 |  0.72097778 |  | 2.09140778 |
|    290    |  0.02026558  | 0.31375885 |  0.72455406 |  | 2.07471848 |
|    291    |  0.01978874  | 0.30755997 |  0.72360039 |  | 2.06828117 |
|    292    |  0.01978874  | 0.31042099 |  0.72479248 |  | 2.07257271 |
|    293    |  0.01955032  | 0.31042099 |  0.71978569 |  | 2.06971169 |
|    294    |  0.01907349  | 0.31304359 |  0.72956085 |  | 2.08735466 |
|    295    |  0.01955032  | 0.30994415 |  0.72789192 |  | 2.08425522 |
|    296    |  0.02002716  | 0.31352043 |  0.72836876 |  | 2.08091736 |
|    297    |  0.01978874  | 0.31185150 |  0.74529648 |  | 2.10332870 |
|    298    |  0.02026558  | 0.31614304 |  0.74505806 |  | 2.13694572 |
|    299    |  0.02002716  | 0.30517578 |  0.72717667 |  | 2.06375122 |
|    300    |  0.02026558  | 0.31137466 |  0.72193146 |  | 2.07304955 |
|    301    |  0.01955032  | 0.31208992 |  0.72431564 |  | 2.07710266 |
|    302    |  0.02193451  | 0.32305717 |  0.75101852 |  | 2.14457512 |
|    303    |  0.02145767  | 0.31065941 |  0.72717667 |  | 2.07114220 |
|    304    |  0.02050400  | 0.31137466 |  0.72026253 |  | 2.07233429 |
|    305    |  0.02002716  | 0.30589104 |  0.72479248 |  | 2.06685066 |
|    306    |  0.01955032  | 0.30803680 |  0.72431564 |  | 2.06780434 |
|    307    |  0.01978874  | 0.31137466 |  0.72622299 |  | 2.07924843 |
|    308    |  0.01978874  | 0.31614304 |  0.72455406 |  | 2.08306313 |
|    309    |  0.01978874  | 0.30970573 |  0.72741508 |  | 2.07662582 |
|    310    |  0.01955032  | 0.31781197 |  0.73051453 |  | 2.10833549 |
|    311    |  0.02503395  | 0.31828880 |  0.72717667 |  | 2.09283829 |
|    312    |  0.02002716  | 0.31399727 |  0.72836876 |  | 2.08616257 |
|    313    |  0.02121925  | 0.30875206 |  0.72646141 |  | 2.07448006 |
|    314    |  0.01955032  | 0.30922890 |  0.72765350 |  | 2.07448006 |
|    315    |  0.01931190  | 0.31518936 |  0.72336197 |  | 2.07805634 |
|    316    |  0.02384186  | 0.30875206 |  0.72765350 |  | 2.07519531 |
|    317    |  0.01931190  | 0.30851364 |  0.74386597 |  | 2.09283829 |
|    318    |  0.02074242  | 0.31995773 |  0.72574615 |  | 2.08711624 |
|    319    |  0.01955032  | 0.30851364 |  0.73122978 |  | 2.08020210 |
|    320    |  0.01978874  | 0.32067299 |  0.74434280 |  | 2.13193893 |
|    321    |  0.01978874  | 0.30708313 |  0.73122978 |  | 2.06542015 |
|    322    |  0.02002716  | 0.31423569 |  0.78463554 |  | 2.17199326 |
|    323    |  0.02288818  | 0.33593178 |  0.75268745 |  | 2.16746330 |
|    324    |  0.02098083  | 0.31757355 |  0.78511238 |  | 2.18749046 |
|    325    |  0.02360344  | 0.32520294 |  0.81706047 |  | 2.26044655 |
|    326    |  0.02789497  | 0.43368340 |  0.75006485 |  | 2.28643417 |
|    327    |  0.02193451  | 0.32615662 |  0.74863434 |  | 2.14624405 |
|    328    |  0.02098083  | 0.32067299 |  0.74934959 |  | 2.14338303 |
|    329    |  0.02074242  | 0.32138824 |  0.74505806 |  | 2.13193893 |
|    330    |  0.02026558  | 0.31995773 |  0.74815750 |  | 2.13384628 |
|    331    |  0.02002716  | 0.31638145 |  0.87380409 |  | 2.35652924 |
|    332    |  0.02479553  | 0.32973289 |  0.75125694 |  | 2.15411186 |
|    333    |  0.02145767  | 0.31900406 |  0.87213516 |  | 2.25615501 |
|    334    |  0.02908707  | 0.34070015 |  0.74601173 |  | 2.17485428 |
|    335    |  0.02193451  | 0.31805038 |  0.75078011 |  | 2.14385986 |
|    336    |  0.02121925  | 0.31948090 |  0.74648857 |  | 2.13170052 |
|    337    |  0.02050400  | 0.32281876 |  0.74911118 |  | 2.13718414 |
|    338    |  0.02193451  | 0.32114983 |  0.76842308 |  | 2.35843658 |
|    339    |  0.02360344  | 0.32901764 |  0.74529648 |  | 2.14862823 |
|    340    |  0.02384186  | 0.31852722 |  0.74768066 |  | 2.13384628 |
|    341    |  0.02098083  | 0.31995773 |  0.74911118 |  | 2.13742256 |
|    342    |  0.02121925  | 0.32305717 |  0.74267387 |  | 2.12907791 |
|    343    |  0.02384186  | 0.31685829 |  0.74338913 |  | 2.12287903 |
|    344    |  0.02074242  | 0.31757355 |  0.74529648 |  | 2.12454796 |
|    345    |  0.02002716  | 0.31900406 |  0.75411797 |  | 2.17151642 |
|    346    |  0.02169609  | 0.31971931 |  0.74815750 |  | 2.13527679 |
|    347    |  0.02050400  | 0.32520294 |  0.75697899 |  | 2.17199326 |
|    348    |  0.02169609  | 0.32567978 |  0.76699257 |  | 2.34937668 |
